tip_movi,tip_naci,anio_movi,mes_movi,dia_movi,sex_migr,nac_migr,via_tran,mot_viam,cont_res,cont_nac,cont_prod,pais_prod,pais_res,jef_migr,edad
Salida,Ecuatorianos,2022,5,15,Hombre,ECUADOR,Vía Aérea,Eventos,América,América,América,ARGENTINA,ECUADOR,1,35
Salida,Ecuatorianos,2022,9,29,Mujer,ECUADOR,Vía Terrestre,Turismo,América,América,América,COLOMBIA,ECUADOR,11,29
Salida,Ecuatorianos,2022,5,18,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,CHILE,ECUADOR,12,88
Entrada,Ecuatorianos,2022,9,19,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ECUADOR,1,21
Entrada,Ecuatorianos,2022,10,15,Hombre,ECUADOR,Vía Terrestre,Residencia,América,América,América,PERU PERU,ECUADOR,9,40
Salida,Ecuatorianos,2022,9,22,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,1,28
Salida,Ecuatorianos,2022,10,4,Hombre,ECUADOR,Vía Fluvial,Turismo,América,América,América,COLOMBIA,ECUADOR,17,20
Salida,Ecuatorianos,2022,11,18,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ESTADOS UNIDOS USA,12,82
Salida,Ecuatorianos,2022,4,17,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,65
Entrada,Ecuatorianos,2022,9,3,Hombre,ECUADOR,Vía Aérea,Residencia,América,América,América,COLOMBIA,ECUADOR,1,56
Salida,Ecuatorianos,2022,5,30,Mujer,ECUADOR,Vía Aérea,Eventos,América,América,América,MEXICO MEXICO,MEXICO MEXICO,12,33
Salida,Ecuatorianos,2022,7,4,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,1,52
Salida,Ecuatorianos,2022,9,17,Mujer,ECUADOR,Vía Terrestre,Turismo,América,América,América,PERU PERU,ECUADOR,18,36
Salida,Ecuatorianos,2022,11,15,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,ARGENTINA,ECUADOR,1,38
Salida,Ecuatorianos,2022,7,4,Hombre,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ESTADOS UNIDOS USA,1,42
Salida,Ecuatorianos,2022,6,16,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,66
Salida,Ecuatorianos,2022,8,29,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,COLOMBIA,ECUADOR,12,36
Salida,Ecuatorianos,2022,7,21,Hombre,ECUADOR,Vía Terrestre,Turismo,América,América,América,PERU PERU,ECUADOR,9,4
Salida,Ecuatorianos,2022,5,24,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,COLOMBIA,ECUADOR,12,32
Salida,Ecuatorianos,2022,7,10,Hombre,ECUADOR,Vía Terrestre,Turismo,América,América,América,PERU PERU,ECUADOR,9,38
Entrada,Ecuatorianos,2022,12,17,Hombre,ECUADOR,Vía Aérea,Residencia,América,América,América,MEXICO MEXICO,ECUADOR,12,15
Salida,Ecuatorianos,2022,5,19,Mujer,ECUADOR,Vía Terrestre,Turismo,América,América,América,COLOMBIA,ECUADOR,11,11
Salida,Ecuatorianos,2022,7,25,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,1,61
Salida,Ecuatorianos,2022,4,27,Hombre,ECUADOR,Vía Terrestre,Turismo,América,América,América,COLOMBIA,ECUADOR,11,44
Salida,Ecuatorianos,2022,5,28,Mujer,ECUADOR,Vía Aérea,Eventos,América,América,América,MEXICO MEXICO,MEXICO MEXICO,12,29
Salida,Ecuatorianos,2022,12,16,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,COLOMBIA,ECUADOR,12,38
Entrada,Ecuatorianos,2022,8,31,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,COLOMBIA,ECUADOR,12,60
Salida,Ecuatorianos,2022,10,8,Hombre,ECUADOR,Vía Terrestre,Turismo,América,América,América,COLOMBIA,ECUADOR,11,24
Entrada,Ecuatorianos,2022,8,5,Hombre,ECUADOR,Vía Terrestre,Residencia,América,América,América,PERU PERU,ECUADOR,9,42
Salida,Ecuatorianos,2022,11,19,Mujer,ECUADOR,Vía Terrestre,Turismo,América,América,América,PERU PERU,ECUADOR,9,15
Entrada,Ecuatorianos,2022,5,28,Hombre,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ECUADOR,1,13
Entrada,Ecuatorianos,2022,8,4,Hombre,ECUADOR,Vía Terrestre,Residencia,América,América,América,PERU PERU,ECUADOR,9,42
Entrada,Ecuatorianos,2022,12,30,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,72
Salida,Ecuatorianos,2022,3,7,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,1,49
Entrada,Ecuatorianos,2022,12,11,Hombre,ECUADOR,Vía Aérea,Residencia,América,América,América,COLOMBIA,ECUADOR,1,26
Salida,Ecuatorianos,2022,2,5,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,1,40
Salida,Ecuatorianos,2022,2,16,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,32
Salida,Ecuatorianos,2022,12,9,Mujer,ECUADOR,Vía Terrestre,Turismo,América,América,América,PERU PERU,ECUADOR,9,35
Salida,Ecuatorianos,2022,1,4,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,1,23
Salida,Ecuatorianos,2022,10,6,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,63
Salida,Ecuatorianos,2022,10,6,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,PANAMA PANAMA,ECUADOR,1,22
Salida,Ecuatorianos,2022,12,17,Hombre,ECUADOR,Vía Terrestre,Otros,América,América,América,PERU PERU,ECUADOR,9,36
Salida,Ecuatorianos,2022,8,8,Hombre,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ESTADOS UNIDOS USA,12,34
Salida,Ecuatorianos,2022,5,24,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,CANADA,ECUADOR,1,59
Salida,Ecuatorianos,2022,10,2,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,Europa,FRANCIA,ECUADOR,1,57
Entrada,Ecuatorianos,2022,1,31,Hombre,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ECUADOR,1,48
Salida,Ecuatorianos,2022,10,7,Mujer,ECUADOR,Vía Aérea,Turismo,Europa,América,América,COLOMBIA,ESPAÑA,1,30
Salida,Ecuatorianos,2022,10,8,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,MEXICO MEXICO,ECUADOR,1,46
Salida,Ecuatorianos,2022,12,2,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,59
Salida,Ecuatorianos,2022,8,17,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,COLOMBIA,ECUADOR,12,13
Salida,Ecuatorianos,2022,8,11,Mujer,ECUADOR,Vía Terrestre,Turismo,América,América,América,PERU PERU,ECUADOR,9,33
Salida,Ecuatorianos,2022,9,23,Hombre,ECUADOR,Vía Aérea,Estudios,América,América,América,MEXICO MEXICO,ECUADOR,1,23
Salida,Ecuatorianos,2022,5,31,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,COLOMBIA,ECUADOR,1,17
Salida,Ecuatorianos,2022,11,30,Hombre,ECUADOR,Vía Terrestre,Turismo,América,América,América,COLOMBIA,ECUADOR,11,33
Salida,Ecuatorianos,2022,10,29,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,COSTA RICA,ECUADOR,1,77
Entrada,Ecuatorianos,2022,6,20,Hombre,ECUADOR,Vía Terrestre,Residencia,América,América,América,PERU PERU,ECUADOR,9,35
Entrada,Ecuatorianos,2022,1,28,Hombre,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ESTADOS UNIDOS USA,1,55
Salida,Ecuatorianos,2022,3,22,Hombre,ECUADOR,Vía Terrestre,Turismo,América,América,América,PERU PERU,ECUADOR,9,54
Salida,Ecuatorianos,2022,6,29,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,1,15
Salida,Ecuatorianos,2022,8,10,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,Europa,ESPAÑA,ECUADOR,12,49
Salida,Ecuatorianos,2022,10,8,Hombre,ECUADOR,Vía Terrestre,Turismo,América,América,América,COLOMBIA,ECUADOR,11,60
Entrada,Ecuatorianos,2022,9,25,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ECUADOR,1,48
Salida,Ecuatorianos,2022,7,20,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,1,60
Salida,Ecuatorianos,2022,10,10,Hombre,ECUADOR,Vía Terrestre,Turismo,América,América,América,PERU PERU,ECUADOR,9,64
Salida,Ecuatorianos,2022,9,3,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,COLOMBIA,ECUADOR,1,48
Entrada,Ecuatorianos,2022,3,30,Hombre,ECUADOR,Vía Terrestre,Residencia,América,América,América,PERU PERU,ECUADOR,9,20
Salida,Ecuatorianos,2022,11,22,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,COLOMBIA,ECUADOR,1,33
Salida,Ecuatorianos,2022,6,10,Hombre,ECUADOR,Vía Terrestre,Turismo,América,América,América,COLOMBIA,ECUADOR,11,53
Entrada,Ecuatorianos,2022,9,28,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,Europa,ESPAÑA,ECUADOR,1,25
Salida,Ecuatorianos,2022,10,9,Mujer,ECUADOR,Vía Terrestre,Turismo,América,América,América,PERU PERU,ECUADOR,9,2
Salida,Ecuatorianos,2022,11,8,Mujer,ECUADOR,Vía Aérea,Eventos,América,América,América,MEXICO MEXICO,ECUADOR,12,57
Entrada,Ecuatorianos,2022,6,27,Hombre,ECUADOR,Vía Aérea,Residencia,América,América,América,COLOMBIA,ESTADOS UNIDOS USA,1,23
Salida,Ecuatorianos,2022,8,4,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,COLOMBIA,ECUADOR,12,19
Entrada,Ecuatorianos,2022,5,3,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,42
Salida,Ecuatorianos,2022,12,30,Mujer,ECUADOR,Vía Aérea,Residencia,Europa,América,Europa,ALEMANIA (UNIDAD ALEMANA) GERMANY,ALEMANIA (UNIDAD ALEMANA) GERMANY,1,30
Salida,Ecuatorianos,2022,11,2,Mujer,ECUADOR,Vía Terrestre,Turismo,América,América,América,COLOMBIA,ECUADOR,11,31
Entrada,Ecuatorianos,2022,3,1,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,COLOMBIA,ECUADOR,12,33
Salida,Ecuatorianos,2022,8,27,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,REPUBLICA DOMINICANA DOMINICAN RP,ECUADOR,12,35
Salida,Ecuatorianos,2022,9,13,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,1,35
Salida,Ecuatorianos,2022,11,4,Mujer,ECUADOR,Vía Terrestre,Turismo,América,América,América,PERU PERU,ECUADOR,9,51
Entrada,Ecuatorianos,2022,9,1,Hombre,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,70
Salida,Ecuatorianos,2022,6,5,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,57
Salida,Ecuatorianos,2022,8,15,Mujer,ECUADOR,Vía Terrestre,Turismo,América,América,América,PERU PERU,ESTADOS UNIDOS USA,9,75
Salida,Ecuatorianos,2022,10,6,Mujer,ECUADOR,Vía Terrestre,Turismo,América,América,América,COLOMBIA,ECUADOR,11,0
Entrada,Ecuatorianos,2022,1,2,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,COLOMBIA,ECUADOR,12,4
Salida,Ecuatorianos,2022,6,23,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,Europa,ALEMANIA (UNIDAD ALEMANA) GERMANY,ECUADOR,12,67
Entrada,Ecuatorianos,2022,8,13,Hombre,ECUADOR,Vía Aérea,Residencia,América,América,América,CHILE,ECUADOR,1,62
Salida,Ecuatorianos,2022,7,23,Hombre,ECUADOR,Vía Aérea,Tripulación,América,América,América,COLOMBIA,ECUADOR,1,32
Entrada,Ecuatorianos,2022,9,18,Mujer,ECUADOR,Vía Terrestre,Residencia,América,América,América,PERU PERU,ECUADOR,9,56
Entrada,Ecuatorianos,2022,11,21,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,COLOMBIA,ECUADOR,1,64
Salida,Ecuatorianos,2022,10,8,Hombre,ECUADOR,Vía Terrestre,Turismo,América,América,América,PERU PERU,ECUADOR,18,22
Salida,Ecuatorianos,2022,8,23,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,1,48
Entrada,Ecuatorianos,2022,8,12,Mujer,ECUADOR,Vía Terrestre,Residencia,América,América,América,COLOMBIA,ECUADOR,11,53
Entrada,Ecuatorianos,2022,5,4,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ECUADOR,1,3
Entrada,Ecuatorianos,2022,9,17,Hombre,ECUADOR,Vía Terrestre,Residencia,América,América,América,PERU PERU,ECUADOR,9,62
Entrada,Ecuatorianos,2022,9,25,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ESTADOS UNIDOS USA,1,67
Salida,Ecuatorianos,2022,6,22,Mujer,ECUADOR,Vía Terrestre,Turismo,América,América,América,COLOMBIA,ECUADOR,11,2
Entrada,Ecuatorianos,2022,1,23,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ESTADOS UNIDOS USA,12,70
Entrada,Ecuatorianos,2022,6,23,Hombre,ECUADOR,Vía Aérea,Residencia,América,América,América,COLOMBIA,ECUADOR,12,68
Entrada,Ecuatorianos,2022,5,17,Hombre,ECUADOR,Vía Aérea,Residencia,América,América,América,ARGENTINA,ECUADOR,1,69
Entrada,Ecuatorianos,2022,12,19,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,REPUBLICA DOMINICANA DOMINICAN RP,ECUADOR,12,45
Salida,Ecuatorianos,2022,7,20,Hombre,ECUADOR,Vía Aérea,Residencia,América,América,Europa,SUIZA SWITZERLAND,ECUADOR,12,15
Salida,Ecuatorianos,2022,9,20,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,69
Entrada,Ecuatorianos,2022,10,22,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,27
Entrada,Ecuatorianos,2022,4,23,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,Europa,ESPAÑA,ECUADOR,12,66
Salida,Ecuatorianos,2022,10,2,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,MEXICO MEXICO,ECUADOR,1,55
Salida,Ecuatorianos,2022,11,23,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,43
Salida,Ecuatorianos,2022,3,20,Hombre,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ESTADOS UNIDOS USA,1,55
Entrada,Ecuatorianos,2022,1,12,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,CHILE,CHILE,12,24
Entrada,Ecuatorianos,2022,7,3,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,9
Salida,Ecuatorianos,2022,8,2,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,PANAMA PANAMA,ECUADOR,1,16
Salida,Ecuatorianos,2022,10,8,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,48
Salida,Ecuatorianos,2022,3,17,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,24
Salida,Ecuatorianos,2022,11,7,Mujer,ECUADOR,Vía Terrestre,Turismo,América,América,América,COLOMBIA,ECUADOR,11,2
Entrada,Ecuatorianos,2022,7,12,Hombre,ECUADOR,Vía Terrestre,Residencia,América,América,América,PERU PERU,ECUADOR,9,42
Salida,Ecuatorianos,2022,11,15,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,MEXICO MEXICO,ECUADOR,12,32
Entrada,Ecuatorianos,2022,2,28,Hombre,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ECUADOR,1,46
Salida,Ecuatorianos,2022,12,4,Hombre,ECUADOR,Vía Terrestre,Turismo,América,América,América,PERU PERU,ECUADOR,9,42
Salida,Ecuatorianos,2022,5,14,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,COLOMBIA,ECUADOR,12,25
Salida,Ecuatorianos,2022,3,13,Hombre,ECUADOR,Vía Aérea,Negocios,América,América,América,COLOMBIA,ECUADOR,12,31
Salida,Ecuatorianos,2022,8,21,Hombre,ECUADOR,Vía Aérea,Otros,América,América,América,PANAMA PANAMA,ECUADOR,1,49
Entrada,Ecuatorianos,2022,8,6,Hombre,ECUADOR,Vía Terrestre,Residencia,América,América,América,PERU PERU,ECUADOR,9,5
Entrada,Ecuatorianos,2022,9,4,Mujer,ECUADOR,Vía Terrestre,Residencia,América,América,América,PERU PERU,ECUADOR,9,25
Salida,Ecuatorianos,2022,12,8,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,36
Salida,Ecuatorianos,2022,2,26,Hombre,ECUADOR,Vía Terrestre,Turismo,América,América,América,COLOMBIA,ECUADOR,11,41
Entrada,Ecuatorianos,2022,4,9,Hombre,ECUADOR,Vía Aérea,Residencia,América,América,América,BRASIL BRAZIL,ECUADOR,12,54
Entrada,Ecuatorianos,2022,8,17,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ESTADOS UNIDOS USA,1,56
Entrada,Ecuatorianos,2022,2,24,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ESTADOS UNIDOS USA,12,25
Salida,Ecuatorianos,2022,3,8,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,22
Entrada,Ecuatorianos,2022,12,22,Hombre,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ECUADOR,1,62
Salida,Ecuatorianos,2022,5,18,Mujer,ECUADOR,Vía Terrestre,Turismo,América,América,América,PERU PERU,ECUADOR,9,30
Salida,Ecuatorianos,2022,3,30,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,COLOMBIA,ECUADOR,12,40
Salida,Ecuatorianos,2022,5,7,Hombre,ECUADOR,Vía Terrestre,Turismo,América,América,América,PERU PERU,ECUADOR,9,45
Entrada,Ecuatorianos,2022,11,3,Hombre,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,40
Salida,Ecuatorianos,2022,5,12,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,COLOMBIA,ECUADOR,1,50
Salida,Ecuatorianos,2022,11,24,Hombre,ECUADOR,Vía Terrestre,Turismo,América,América,América,COLOMBIA,ECUADOR,11,53
Entrada,Ecuatorianos,2022,2,17,Hombre,ECUADOR,Vía Aérea,Residencia,América,América,América,COLOMBIA,ECUADOR,12,39
Entrada,Ecuatorianos,2022,5,20,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,Europa,ESPAÑA,ECUADOR,12,56
Salida,Ecuatorianos,2022,12,16,Hombre,ECUADOR,Vía Terrestre,Turismo,América,América,América,PERU PERU,ECUADOR,18,36
Salida,Ecuatorianos,2022,6,2,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,PANAMA PANAMA,ECUADOR,1,49
Salida,Ecuatorianos,2022,11,29,Hombre,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ESTADOS UNIDOS USA,12,29
Salida,Ecuatorianos,2022,12,5,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,COLOMBIA,ECUADOR,12,44
Salida,Ecuatorianos,2022,11,8,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,58
Entrada,Ecuatorianos,2022,2,28,Mujer,ECUADOR,Vía Terrestre,Residencia,América,América,América,COLOMBIA,ECUADOR,11,32
Salida,Ecuatorianos,2022,12,20,Hombre,ECUADOR,Vía Aérea,Otros,América,América,América,PANAMA PANAMA,ECUADOR,1,54
Salida,Ecuatorianos,2022,2,26,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,COLOMBIA,ECUADOR,12,44
Salida,Ecuatorianos,2022,3,9,Hombre,ECUADOR,Vía Aérea,Residencia,Europa,América,Europa,ITALIA ITALY,ITALIA ITALY,12,54
Entrada,Ecuatorianos,2022,10,3,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,COLOMBIA,ECUADOR,1,6
Salida,Ecuatorianos,2022,10,15,Hombre,ECUADOR,Vía Terrestre,Turismo,América,América,América,PERU PERU,ECUADOR,19,38
Salida,Ecuatorianos,2022,10,5,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,18
Salida,Ecuatorianos,2022,12,18,Mujer,ECUADOR,Vía Aérea,Eventos,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,52
Salida,Ecuatorianos,2022,7,5,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,Europa,ESPAÑA,ECUADOR,12,40
Entrada,Ecuatorianos,2022,12,5,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ECUADOR,1,23
Salida,Ecuatorianos,2022,5,12,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,COLOMBIA,ECUADOR,1,61
Entrada,Ecuatorianos,2022,3,10,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,26
Entrada,Ecuatorianos,2022,5,25,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,COLOMBIA,ECUADOR,1,27
Salida,Ecuatorianos,2022,7,4,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,COLOMBIA,ECUADOR,1,30
Entrada,Ecuatorianos,2022,4,24,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,Europa,ESPAÑA,ECUADOR,1,45
Entrada,Ecuatorianos,2022,10,10,Mujer,ECUADOR,Vía Terrestre,Residencia,América,América,América,COLOMBIA,ECUADOR,11,36
Salida,Ecuatorianos,2022,8,15,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,NICARAGUA NICARAGUA,ECUADOR,1,38
Salida,Ecuatorianos,2022,8,27,Mujer,ECUADOR,Vía Terrestre,Turismo,América,América,América,PERU PERU,ECUADOR,9,30
Entrada,Ecuatorianos,2022,3,31,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ESTADOS UNIDOS USA,1,63
Entrada,Ecuatorianos,2022,5,19,Hombre,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ESTADOS UNIDOS USA,12,62
Entrada,Ecuatorianos,2022,6,28,Hombre,ECUADOR,Vía Aérea,Residencia,América,América,América,CHILE,ECUADOR,12,39
Salida,Ecuatorianos,2022,8,12,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,Asia,INDIA INDIA,ECUADOR,1,33
Entrada,Ecuatorianos,2022,8,12,Mujer,ECUADOR,Vía Aérea,Residencia,Europa,América,Europa,ESPAÑA,ESPAÑA,12,28
Salida,Ecuatorianos,2022,12,7,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,COLOMBIA,ECUADOR,1,9
Entrada,Ecuatorianos,2022,12,18,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ESTADOS UNIDOS USA,12,56
Salida,Ecuatorianos,2022,4,28,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,BRASIL BRAZIL,ECUADOR,12,62
Salida,Ecuatorianos,2022,9,14,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,REPUBLICA DOMINICANA DOMINICAN RP,ECUADOR,12,29
Salida,Ecuatorianos,2022,8,3,Hombre,ECUADOR,Vía Aérea,Turismo,América,América,América,PERU PERU,ECUADOR,12,27
Entrada,Ecuatorianos,2022,4,24,Hombre,ECUADOR,Vía Aérea,Residencia,América,América,Europa,ESPAÑA,ECUADOR,1,26
Entrada,Ecuatorianos,2022,9,24,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,PANAMA PANAMA,ECUADOR,12,31
Salida,Ecuatorianos,2022,6,6,Mujer,ECUADOR,Vía Aérea,Turismo,América,América,América,ESTADOS UNIDOS USA,ECUADOR,1,52
Salida,Ecuatorianos,2022,10,5,Hombre,ECUADOR,Vía Terrestre,Otros,América,América,América,PERU PERU,ECUADOR,9,46
Entrada,Ecuatorianos,2022,4,17,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ECUADOR,1,48
Entrada,Ecuatorianos,2022,10,16,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ESTADOS UNIDOS USA,12,50
Entrada,Ecuatorianos,2022,9,14,Hombre,ECUADOR,Vía Aérea,Residencia,América,América,América,PANAMA PANAMA,ECUADOR,1,65
Salida,Ecuatorianos,2022,4,27,Hombre,ECUADOR,Vía Aérea,Negocios,América,América,América,COLOMBIA,ECUADOR,1,39
Entrada,Ecuatorianos,2022,7,15,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,Europa,ESPAÑA,ECUADOR,12,39
Entrada,Ecuatorianos,2022,11,5,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ECUADOR,1,57
Entrada,Ecuatorianos,2022,5,14,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,Europa,ESPAÑA,ECUADOR,12,62
Salida,Ecuatorianos,2022,11,12,Hombre,ECUADOR,Vía Terrestre,Turismo,América,América,América,COLOMBIA,ECUADOR,11,13
Entrada,Ecuatorianos,2022,10,23,Hombre,ECUADOR,Vía Terrestre,Residencia,América,América,América,COLOMBIA,ECUADOR,11,11
Entrada,Ecuatorianos,2022,5,15,Mujer,ECUADOR,Vía Aérea,Residencia,América,América,América,ESTADOS UNIDOS USA,ECUADOR,12,69
